image_path,description,relevance_detail,hallucination,fluency
static/fmow_runway_382_0_msrgb.jpg,"Mollakendi, Turkey's Fall was portrayed through a satellite image showcasing runway in the center-left and center blocks. a clear view with a ground sample distance of 2.46m was achieved. it's catalogued under utm zone 37S with a timestamp of 8 o'clock, November 10, 2002. conditions during the snapshot included 45% cloudiness and a scan direction of forward. guiding angles for this acquisition were target azimuth: 55.94? and off-nadir: 5.27?. satellite photo from aug 2010 showing runway 9 at chitchen itra airport at icho and the airport complex",5,5,5
static/ben_288929.jpg,"originating from Summer, this satellite image representing 'non-irrigated arable land, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, transitional woodland/shrub' is connected to utm zone 29N and dated 11 o'clock, August 18, 2017. a satellite image of the surrounding area",5,5,5
static/fmow_fountain_112_6_rgb.jpg,"from space, during Toda, Japan's Spring, the lens captured fountain situated at the center and top-left blocks. the clarity is marked by a ground sample distance of 2.78m. geospatial annotations include utm zone 54S and a timestamp of 1 o'clock, March 29, 2016. cloud conditions were at 0%, and the scan was directed reverse. defining angles for this capture are target azimuth: 307.29? and off-nadir: 40.45?. satellite view of a baseball field",5,5,5
static/fmow_barn_1640_0_rgb.jpg,"hovering above Herford, Germany during Summer, our tools captured the image of barn settled at the center and top-left blocks. the details are refined with a ground sample distance set at 2.84m. spatially, it's associated with utm zone 32U, timestamped at 11 o'clock, June 5, 2016. with a cloud density of 0%, the scanning was done reverse. the image's orientation includes target azimuth of 110.87? and an off-nadir angle of 36.75?. tiles of the gps tracks taken by dr faubert showing a pond and house",5,5,5
static/millionaid_P0641807.jpg,satellite image of the athletic track field at the university of bryants,5,5,5
static/fmow_solar_farm_1966_0_msrgb.jpg,"a satellite's view of Troviggiano, Italy during Spring showcases solar_farm in the center and top-left blocks. with impeccable detail marked by a ground sample distance of 1.56m, it is geotagged under utm zone 33T, timestamped on 10 o'clock, March 21, 2015, had a cloud cover of 8%, scanned from the reverse, with orientation angles like target azimuth: 95.29? and off-nadir: 28.44?. the photo shows a satellite view of an old farm",5,5,5
static/millionaid_P0883618.jpg,white stripe on the surface of a large bowl,5,5,5
static/millionaid_P0488491.jpg,a satellite image of a single house on a hill surrounded by forest,5,5,5
static/fmow_port_236_6_rgb.jpg,"during its orbital pass over Algiers, Algeria in Spring, the satellite sensor identified port at the center and top-center blocks. the crispness of the image, with a ground sample distance of 2.12m, stands out. it's geo-referenced in utm zone 31S and timestamped at 10 o'clock, May 16, 2017. the weather conditions showed 0% cloud coverage, and the scanning was executed in the forward direction. pertinent angles during this capture are target azimuth at 353.28? and off-nadir at 21.95?. photo of a satellite view of a port and a body of water",5,5,5
static/millionaid_P0046500.jpg,google map view of the tennis courts in front of the high school in the upper right side,5,5,5
static/millionaid_P0995003.jpg,a satellite view of a residential area,5,5,5
static/millionaid_P0812436.jpg,an aerial view of the street from above shows a road,5,5,5
static/ben_59980.jpg,"from utm zone 34N and shot during the Summer, this satellite image, with the 'land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, coniferous forest, mixed forest' label, is marked 9 o'clock, August 16, 2017. google satellite view of a wooded area",5,5,5
static/ben_213749.jpg,"captured in utm zone 33N during Spring, this satellite image represents 'broad-leaved forest, coniferous forest, mixed forest' and holds the timestamp 10 o'clock, May 6, 2018. some trees in a forest on some rocky terrain",3,3,5
static/fmow_recreational_facility_430_9_msrgb.jpg,"hovering over Esperance, United States during Summer, our equipment fetched an image of recreational_facility evident at the center and top-left blocks. its sharpness is signified with a ground sample distance of 1.68m. geographically, it falls under utm zone 10T, taken at 19 o'clock, June 30, 2014. the cloudiness that day was 0%, with the scan executed reverse. angles of interest were target azimuth: 272.86? and off-nadir: 7.13?. the satellite view of an empty campus",3,3,5
static/ben_52337.jpg,"this satellite image, clicked during Summer, showcases the 'pastures, agro-forestry areas' category and hails from utm zone 29N, dated 11 o'clock, August 13, 2017. a satellite view of the red clay",3,4,5
static/millionaid_P0608488.jpg,a satellite view of the desert in the shape of a square,5,5,5
static/fmow_lake_or_pond_147_3_rgb.jpg,"as Summer adorned Inta, Russian Federation, a satellite image showcased lake_or_pond in the center and top-left blocks. each pixel in this image represents 1.50m on Earth's surface. this record falls under utm zone 41W and holds a timestamp of 16 o'clock, July 2, 2016. cloud cover was measured at 0% and the scanning direction was forward. orientation details are given by a target azimuth angle of 185.68? and an off-nadir angle of 25.76?. an image of a hole in the ground near a lake",5,5,5
static/ben_450036.jpg,"bearing the 'sport and leisure facilities, non-irrigated arable land, pastures, complex cultivation patterns' classification, this satellite image from Winter is linked to utm zone 29N and dated 11 o'clock, February 20, 2018. a google earth image of farm land",5,5,5
static/millionaid_P0937646.jpg,there is an overhead shot of a bridge,5,5,5
static/millionaid_P0104604.jpg,an aerial view of suburban homes in a golf course,5,5,5
static/ben_325460.jpg,"showcasing the 'discontinuous urban fabric, non-irrigated arable land, complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest' class, this satellite image from Fall is tied to utm zone 34N and dated 9 o'clock, September 14, 2017. a satellite image taken over farmland",5,5,5
static/fmow_factory_or_powerplant_398_5_rgb.jpg,"Wedding, Germany's landscape during Spring was captured with factory_or_powerplant being evident at the center and bottom-center blocks. the ground sample distance of this imagery is 2.03m. geo-referencing details point to utm zone 33U and the moment of capture as 10 o'clock, March 26, 2012. atmospheric conditions were marked by a cloud cover rate of 0%, and the scanning was done in a forward direction. angles associated with this image are target azimuth: 118.61? and off-nadir: 17.37?. satellite image of the factory with large warehouses",5,5,5
static/fmow_burial_site_37_5_msrgb.jpg,"a snapshot from space over R?o Guayabal de Yateras, Cuba in Winter gave us a clear view of burial_site at the center and top-left blocks. its resolution is benchmarked by a ground sample distance of 1.76m. it's aligned with utm zone 18Q and carries the timestamp 15 o'clock, February 29, 2012. during a 2% cloud cover, the scan direction was reverse. the angles recorded were target azimuth: 258.78? and off-nadir: 17.05?. the view of a rural area from satellite view",5,5,5
static/millionaid_P0416555.jpg,the google earth aerial shot shows several cars driving on highway,5,5,5
static/fmow_toll_booth_774_4_rgb.jpg,"with a bird's eye view of Mart?nez Dom?nguez, Mexico in Fall, the satellite image presents toll_booth situated at the center and top-left blocks. ensuring depth, its ground sample distance is set at 1.51m. it is registered under utm zone 13Q, dated 18 o'clock, November 30, 2016. the scan was executed in the reverse under a cloud cover of 0%. relevant angles were target azimuth at 111.18? and off-nadir at 26.89?. image captured from a space station satellite showing the end of a road",5,5,5
static/ben_540512.jpg,"from utm zone 29N, this satellite image of the Spring season, labeled 'continuous urban fabric', is dated 11 o'clock, May 15, 2018. close up black wall for an abstract background",3,3,5
static/millionaid_P0350597.jpg,a google satellite view of the bridge over the river,5,5,5
static/millionaid_P0667289.jpg,aerial view of a freeway in front of a large group of cars,5,5,5
static/fmow_waste_disposal_268_4_rgb.jpg,"from space, during S?o Jos? dos Pinhais, Brazil's Spring, the lens captured waste_disposal situated at the center and center-left blocks. the clarity is marked by a ground sample distance of 2.28m. geospatial annotations include utm zone 22J and a timestamp of 13 o'clock, March 18, 2016. cloud conditions were at 11%, and the scan was directed forward. defining angles for this capture are target azimuth: 180.32? and off-nadir: 26.13?. a satellite view of an area that is vacant",5,5,5
static/ben_29970.jpg,"depicting the 'rice fields, complex cultivation patterns, broad-leaved forest, natural grassland, transitional woodland/shrub' class, this satellite image from the Summer season is associated with utm zone 29N and stamped 11 o'clock, July 4, 2017. the aerial photos taken by the satellite on top of a desert",4,4,5
static/fmow_single-unit_residential_1821_9_msrgb.jpg,"a top-down perspective of Nunawading, Australia during Summer showcases single-unit_residential at the center and top-left blocks. it is defined with a ground sample distance of 2.00m. geospatially, it's associated with utm zone 55H, timestamped on 0 o'clock, July 17, 2016. cloud cover was recorded at 0%, with the scanner's direction being reverse. important angles in the metadata are target azimuth: 32.28? and off-nadir: 25.83?. a satellite image of homes in the middle of a large city",5,5,5
static/fmow_recreational_facility_3084_5_rgb.jpg,"the satellite's perspective over Siparia, Trinidad and Tobago in Winter revealed recreational_facility in the center and bottom-center blocks. its definition is assured with a ground sample distance of 2.11m. geo-metadata places it in utm zone 20P, timestamped at 14 o'clock, February 9, 2017. cloudiness during the capture was 11%, with the scan heading forward. guiding angles for this imagery are target azimuth at 65.29? and off-nadir at 21.71?. satellite view of a stadium with green grass",5,5,5
static/millionaid_P0683096.jpg,a google earth image shows the swimming pool at the public pool,5,5,5
static/fmow_crop_field_6360_4_msrgb.jpg,"with a bird's eye view of Al Man??rah, Syrian Arab Republic in Winter, the satellite image presents crop_field situated at the center and center-left blocks. ensuring depth, its ground sample distance is set at 2.34m. it is registered under utm zone 37S, dated 8 o'clock, January 12, 2017. the scan was executed in the forward under a cloud cover of 8%. relevant angles were target azimuth at 84.71? and off-nadir at 28.32?. a zoomed in view of the roof of a house",5,5,5
static/millionaid_P0545517.jpg,an aerial shot shows many solar panels on a field,5,5,5
static/millionaid_P0351198.jpg,an aerial view of a house that is surrounded by grass,5,5,5
static/millionaid_P0450621.jpg,an aerial image of a baseball field,5,5,5
static/millionaid_P0385411.jpg,an aerial photo of an agricultural greenhouse,5,5,5
static/fmow_military_facility_353_3_msrgb.jpg,"orbiting above Marseille 16, France, the Spring's imagery brought forth military_facility in the center and bottom-center blocks. the detailing is accentuated with a ground sample distance of 1.94m. its spatial data links to utm zone 31T and is timestamped at 11 o'clock, May 23, 2013. the cloud cover was noted at 0%, with the scan being directed reverse. significant angles for orientation are target azimuth: 95.04? and off-nadir: 12.60?. the satellite photo is showing a port and various buildings",5,5,5
static/fmow_recreational_facility_1652_12_rgb.jpg,"as Summer adorned Saint-Maurice, France, a satellite image showcased recreational_facility in the center-right and center blocks. each pixel in this image represents 2.92m on Earth's surface. this record falls under utm zone 31U and holds a timestamp of 11 o'clock, August 21, 2013. cloud cover was measured at 0% and the scanning direction was reverse. orientation details are given by a target azimuth angle of 161.89? and an off-nadir angle of 25.18?. the aerial view shows a tennis court surrounded by trees",5,5,5
static/fmow_crop_field_4307_1_msrgb.jpg,"a Spring satellite image from San Michele Salentino, Italy has crop_field visible at the center and center-right blocks. ensuring detail, the ground sample distance is 2.04m. the frame's metadata cites utm zone 33T, captured time 10 o'clock, March 17, 2011, cloud coverage of 0%, scan direction being forward, and angles such as target azimuth at 110.57? and off-nadir of 18.23?. a satellite view shows an area of land with two green fields",5,5,5
static/fmow_crop_field_502_0_msrgb.jpg,"hovering above Savannakh?t, Lao People's Democratic Republic in Spring, the satellite's lens picked up crop_field at the center and center-left blocks. the image is known for its precision, marked by a ground sample distance of 2.12m. geographically, it's catalogued in utm zone 48Q, timestamped at 3 o'clock, March 19, 2014. the day was partly cloudy with a cover rate of 0%, and the scan followed a reverse direction. the image was guided by angles: target azimuth at 245.05? and off-nadir at 22.04?. a satellite image of an area of land and small buildings",5,5,5
static/ben_485886.jpg,"this satellite image, shot during Spring, reflects the 'pastures, coniferous forest' class and is tied to utm zone 33N, marked 10 o'clock, April 21, 2018. a google earth image of a forested area",5,5,5
static/millionaid_P0452366.jpg,google earth aerial view of a roundabout,5,5,5
static/millionaid_P0315002.jpg,ball field aerial view,5,5,5
static/fmow_multi-unit_residential_67_0_msrgb.jpg,"a satellite snapshot over ?ankaya, Turkey in Winter displayed the presence of multi-unit_residential at the center and top-left blocks. its clarity is confirmed with a ground sample distance of 2.51m. this piece of remote sensing data is associated with utm zone 36S, recorded at 8 o'clock, February 2, 2002. environmental conditions included a 0% cloud coverage and forward scan direction. relevant angles for orientation were target azimuth at 288.80? and off-nadir at 9.41?. a satellite image of houses and buildings",5,5,5
static/millionaid_P0679598.jpg,an aerial view of a river and several green trees,5,5,5
static/millionaid_P0057801.jpg,an overhead view of a circular water tank,5,5,5
static/fmow_airport_terminal_181_1_msrgb.jpg,"during its orbital pass over Nassau, Bahamas in Spring, the satellite sensor identified airport_terminal at the top-left and top-center blocks. the crispness of the image, with a ground sample distance of 1.96m, stands out. it's geo-referenced in utm zone 18R and timestamped at 16 o'clock, April 6, 2014. the weather conditions showed 2% cloud coverage, and the scanning was executed in the reverse direction. pertinent angles during this capture are target azimuth at 300.87? and off-nadir at 14.50?. a satellite picture of an airport and the surrounding buildings",5,5,5
static/millionaid_P0456591.jpg,an aerial photo showing a basketball court with an aerial view of it,5,5,5
static/millionaid_P0528579.jpg,satellite image of homes with swimming pools and driveways on a suburban street,5,5,5
static/millionaid_P0130499.jpg,the earth from above shows a field that has been filled in,5,5,5
static/ben_98955.jpg,"the 'construction sites, annual crops associated with permanent crops, complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, sclerophyllous vegetation' class is evident in this satellite image from Fall, linked to utm zone 29N, and bearing the timestamp 11 o'clock, October 2, 2017. a satellite image of a town with road running through it",5,5,5
static/millionaid_P0448729.jpg,a google satellite view of an intersection,5,5,5
static/millionaid_P0974612.jpg,a google earth view of a suburban neighborhood,5,5,5
static/ben_350592.jpg,"captured in Fall by satellite, this image emphasizing 'discontinuous urban fabric, non-irrigated arable land, pastures, complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation' comes from utm zone 35N and is timestamped 9 o'clock, September 24, 2017. the satellite image shows a road that crosses the field",5,5,5
static/millionaid_P0761321.jpg,a Google earth satellite shot of a large open field that is empty and has a long road coming through it,5,5,5
static/millionaid_P0931239.jpg,a satellite view of a factory and car garage,5,5,5
static/millionaid_P0918572.jpg,this is a satellite view of a golf course,5,5,5
static/ben_491149.jpg,"this satellite image from Spring, classified as 'complex cultivation patterns, coniferous forest, mixed forest', belongs to utm zone 33N and bears the date 10 o'clock, April 21, 2018. satellite view of the woods where the child disappeared",3,3,3
static/fmow_place_of_worship_3183_6_msrgb.jpg,"from an orbital vantage point over Baixo Guandu, Brazil during Winter, the satellite captured place_of_worship at the center and top-left blocks. its granularity is denoted with a ground sample distance of 1.82m. geo-references include utm zone 24K and capture timestamp 12 o'clock, February 9, 2016. sky conditions during this time were 27% cloud-covered, and the scanning direction was reverse. key angles encompass target azimuth: 262.72? and off-nadir: 17.90?. a satellite view of a neighborhood in the middle of an urban area",5,5,5
static/millionaid_P0055078.jpg,google earth satellite image of a bog in the forest,5,5,5
static/millionaid_P0766410.jpg,a satellite image of a river and road,5,5,5
static/fmow_recreational_facility_3218_2_rgb.jpg,"during a flyby over Tocopilla, Chile in Summer, the sensors detected recreational_facility prominently positioned in the center and bottom-center blocks. this detailed observation has a ground sample distance of 2.51m. the snapshot belongs to utm zone 19K and was marked at 14 o'clock, August 12, 2015. the day of the capture had a cloudiness of 0%, and the sensors worked in a forward manner. crucial angles during this observation include target azimuth at 262.03? and off-nadir at 31.59?. aerial view of a soccer stadium surrounded by water",5,5,5
static/millionaid_P0786233.jpg,the aerial view of a subdivision,5,5,5
static/fmow_lighthouse_638_3_rgb.jpg,"orbiting above Haikou, China during Spring, the sensor detected lighthouse at the center and top-left blocks of the frame. ensuring granular detail, the image's ground sample distance stands at 2.16m. its geospatial tag corresponds to utm zone 49Q and records the date as 3 o'clock, May 12, 2017. amidst 22% cloud cover, the scan was done forward. noteworthy angles are target azimuth: 309.63? and off-nadir: 23.38?. a satellite view of a city street",5,5,5
static/millionaid_P0341250.jpg,a satellite image of a boat dock that is in a bay,5,5,5
static/millionaid_P0989538.jpg,a Google Earth photo of some work done,5,5,5
static/ben_339950.jpg,"this satellite image, taken during Fall, features the 'land principally occupied by agriculture, with significant areas of natural vegetation, coniferous forest, mixed forest' classification and is connected to utm zone 33N, dated 10 o'clock, September 23, 2017. the dark forest is lit with green and black",3,3,3
static/fmow_crop_field_4562_1_msrgb.jpg,"surveying Cibungur, Indonesia from space during Fall, the imagery showed crop_field placed at the center and bottom-center blocks. detailed by a ground sample distance of 1.25m, it's geo-anchored to utm zone 48M with a timestamp from 3 o'clock, October 25, 2015. skies were 0% clouded and the equipment was set to scan reverse. angles of record were target azimuth: 16.80? and off-nadir: 4.67?. an aerial view of the green, purple and white lands",5,5,5
static/millionaid_P0271723.jpg,aerial photo of water treatment plant in north america,5,5,5
static/fmow_solar_farm_1116_1_msrgb.jpg,"hovering above Megaloch?ri, Greece in Summer, the satellite's lens picked up solar_farm at the center and top-left blocks. the image is known for its precision, marked by a ground sample distance of 1.48m. geographically, it's catalogued in utm zone 34S, timestamped at 9 o'clock, June 26, 2015. the day was partly cloudy with a cover rate of 10%, and the scan followed a forward direction. the image was guided by angles: target azimuth at 293.39? and off-nadir at 25.24?. a photo shows two fields with different colors",5,5,5
static/fmow_airport_terminal_1102_0_rgb.jpg,"orbiting over Troms?, Norway, the Spring's view was encapsulated in a frame, revealing airport_terminal in the top-center and center blocks. with a precision indicated by a ground sample distance of 1.96m, the image is clear. it's tagged to utm zone 34W, with a timestamp of 10 o'clock, May 26, 2010. environmental metrics at the time of the shot show a cloud cover of 0% and a scanning direction of forward. major angles influencing the shot were target azimuth at 297.74? and off-nadir at 12.71?. google earth image showing two planes and an airport",5,5,5
static/ben_418254.jpg,"this satellite imagery, from the Winter season, represents the 'discontinuous urban fabric, non-irrigated arable land, complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, transitional woodland/shrub, water courses' category and originates from utm zone 34N dated 9 o'clock, February 1, 2018. this is an aerial view of a farm",5,5,5
static/millionaid_P0481008.jpg,an aerial view of a highway on the side of a building,5,5,5
static/ben_52062.jpg,"bearing the 'pastures, agro-forestry areas, transitional woodland/shrub' classification, this satellite image from Summer is linked to utm zone 29N and dated 11 o'clock, August 13, 2017. a bird flies over the plains in this photo from space",5,5,5
static/millionaid_P0059907.jpg,google earth image of a house and lots,5,5,5
static/millionaid_P0894078.jpg,aerial view of two wind turbines on dirt roads,5,5,5
static/millionaid_P0799672.jpg,baseball field in a satellite image,5,5,5
static/ben_410761.jpg,"this satellite image, clicked during Winter, showcases the 'complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, mixed forest' category and hails from utm zone 33N, dated 9 o'clock, December 19, 2017. the google satellite view of a forest near a road",5,5,5
static/ben_321790.jpg,"taken during the Fall, this satellite image categorized as 'pastures, broad-leaved forest, natural grassland, transitional woodland/shrub' belongs to utm zone 34N and is marked 9 o'clock, September 11, 2017. an image of an aerial view of the terrain with the road cut off",5,5,5
static/ben_556489.jpg,"taken during the Spring, this satellite image categorized as 'industrial or commercial units, land principally occupied by agriculture, with significant areas of natural vegetation, coniferous forest, mixed forest, transitional woodland/shrub' belongs to utm zone 29N and is marked 11 o'clock, May 15, 2018. a satellite image of a road and buildings",5,5,5
static/fmow_fire_station_744_0_msrgb.jpg,"from a bird's-eye view, the Spring in Kyiv, Ukraine was captured, revealing fire_station situated at the center and top-left blocks. with a detailed ground sample distance of 2.47m, every feature stands out. further geo-metadata consists of utm zone 36U, a timestamp of 9 o'clock, March 17, 2002, 0% cloud cover, a scan from the forward direction, and significant angles such as target azimuth: 78.42? and off-nadir: 7.27?. a satellite image of an urban area",5,5,5
static/ben_515643.jpg,"this satellite image from Spring, classified as 'broad-leaved forest, natural grassland, transitional woodland/shrub', belongs to utm zone 34N and bears the date 9 o'clock, May 2, 2018. a google satellite image of the area where the mine is located",5,5,5
static/millionaid_P0153839.jpg,satellite image of a small boat dock in water,5,5,5
static/millionaid_P0084211.jpg,a satellite image of a tennis court from above,5,5,5
static/millionaid_P0042900.jpg,a closeup aerial view of a small object on the ground,5,5,5
static/millionaid_P0420067.jpg,a satellite photo shows an area of vegetable farms,5,5,5
static/millionaid_P0575499.jpg,this view of fields is in an aerial shot,5,5,5
static/millionaid_P0050612.jpg,the google maps photo shows cars on the road next to a truck,5,5,5
static/millionaid_P0576058.jpg,an aerial shot of a road in a field,5,5,5
static/fmow_tower_1083_4_rgb.jpg,"a Summer satellite image from Xebat, Iraq has tower visible at the center and top-left blocks. ensuring detail, the ground sample distance is 1.39m. the frame's metadata cites utm zone 38S, captured time 8 o'clock, June 3, 2016, cloud coverage of 0%, scan direction being forward, and angles such as target azimuth at 351.42? and off-nadir of 20.55?. a satellite image of the base's terrain from space",5,5,5
static/ben_515692.jpg,"in the Spring season, this satellite image labeled 'land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, transitional woodland/shrub' is associated with utm zone 34N and marked 9 o'clock, May 2, 2018. a dark green surface with brown and white spots",3,3,3
static/millionaid_P0304583.jpg,an aerial photo shows the building of a factory,5,5,5
static/millionaid_P0826838.jpg,airport runway on google earth,5,5,5
static/millionaid_P0051378.jpg,satellite photo of an aerial view of a lake,5,5,5
static/ben_129461.jpg,"a depiction from Fall, this satellite image showcases 'complex cultivation patterns, coniferous forest, transitional woodland/shrub' and is affiliated with utm zone 29N, timestamped 11 o'clock, November 21, 2017. an image of the dark brown area in a rock formation",5,5,5
static/fmow_zoo_84_0_rgb.jpg,"a snapshot from space over Temple Terrace, United States in Fall gave us a clear view of zoo at the center and bottom-center blocks. its resolution is benchmarked by a ground sample distance of 2.44m. it's aligned with utm zone 17R and carries the timestamp 16 o'clock, November 5, 2006. during a 28% cloud cover, the scan direction was forward. the angles recorded were target azimuth: 57.18? and off-nadir: 7.07?. a satellite image of an amusement park",5,5,5
static/ben_60054.jpg,"this satellite image, taken in the Summer, represents the 'pastures, broad-leaved forest, coniferous forest, mixed forest, water courses' class and falls under utm zone 34N with a timestamp of 9 o'clock, August 16, 2017. the aerial view of a black, grassy area",5,5,5
static/fmow_place_of_worship_891_9_msrgb.jpg,"from an orbital vantage point over Jakarta, Indonesia during Fall, the satellite captured place_of_worship at the center and top-left blocks. its granularity is denoted with a ground sample distance of 2.77m. geo-references include utm zone 48M and capture timestamp 3 o'clock, October 15, 2013. sky conditions during this time were 2% cloud-covered, and the scanning direction was reverse. key angles encompass target azimuth: 219.66? and off-nadir: 21.87?. a satellite view of an urban area with many houses",5,5,5
static/fmow_hospital_557_3_rgb.jpg,"during a flyby over Castries, Saint Lucia in Fall, the sensors detected hospital prominently positioned in the center and center-left blocks. this detailed observation has a ground sample distance of 1.32m. the snapshot belongs to utm zone 20P and was marked at 14 o'clock, September 18, 2015. the day of the capture had a cloudiness of 8%, and the sensors worked in a reverse manner. crucial angles during this observation include target azimuth at 164.09? and off-nadir at 14.99?. the aerial view of this facility has been enlarged",5,5,5
static/millionaid_P0579752.jpg,google satellite view of the church in 2005,5,5,5
static/ben_53509.jpg,"this satellite image, shot during Summer, reflects the 'industrial or commercial units, vineyards, complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, natural grassland' class and is tied to utm zone 29N, marked 11 o'clock, August 13, 2017. a satellite image shows the site of a small town",4,5,5
static/millionaid_P0093985.jpg,the google earth photo shows a house that was burned down,5,5,5
static/millionaid_P0247701.jpg,view from overhead shows a road with cars on both sides,5,5,5
static/ben_405901.jpg,"from the Winter season, this satellite image labeled 'non-irrigated arable land' originates from the 34N utm zone, dated 9 o'clock, December 6, 2017. a close up of a green farm field at night",3,3,3
static/millionaid_P0484498.jpg,an aerial image of a parking lot with parked cars,5,5,5
static/millionaid_P0783076.jpg,black and white spots in an area with grey color,5,5,5
static/millionaid_P0444894.jpg,a bird's eye view of an airport solar array,5,5,5
static/fmow_airport_hangar_290_9_msrgb.jpg,"the satellite's perspective over Yorktown, United States in Fall revealed airport_hangar in the center and top-left blocks. its definition is assured with a ground sample distance of 2.24m. geo-metadata places it in utm zone 18S, timestamped at 16 o'clock, November 12, 2016. cloudiness during the capture was 0%, with the scan heading forward. guiding angles for this imagery are target azimuth at 53.00? and off-nadir at 25.34?. a satellite image of a horse farm with two large houses on top of it",5,5,5
static/fmow_airport_hangar_290_9_msrgb.jpg,"the satellite's perspective over Yorktown, United States in Fall revealed airport_hangar in the center and top-left blocks. its definition is assured with a ground sample distance of 2.24m. geo-metadata places it in utm zone 18S, timestamped at 16 o'clock, November 12, 2016. cloudiness during the capture was 0%, with the scan heading forward. guiding angles for this imagery are target azimuth at 53.00? and off-nadir at 25.34?. a satellite image of a horse farm with two large houses on top of it",5,5,5
static/fmow_storage_tank_914_3_msrgb.jpg,"a satellite overview of Vlaardingen, Netherlands in its Summer portrayed storage_tank located at the center and top-left blocks. ensuring detailed insights, the ground sample distance measures 2.13m. this frame is geotagged to utm zone 31U and timestamped at 11 o'clock, August 27, 2014. cloudiness was observed at 0%, with the scanner's direction being forward. angles that played a pivotal role are target azimuth: 147.41? and off-nadir: 21.77?. a satellite view of a large building that has water tanks",5,5,5
static/millionaid_P0881557.jpg,satellite photo of house on a hill top,5,5,5
static/millionaid_P0440290.jpg,an aerial photo shows an airplane that is parked on a field,5,5,5
static/millionaid_P0070837.jpg,this image shows a close up of a black tile,5,5,5
static/millionaid_P0977328.jpg,an aerial view of a farm field that has been plowed,5,5,5
static/ben_190748.jpg,"captured by satellite during Spring, this image highlighting 'non-irrigated arable land, pastures, coniferous forest, mixed forest, transitional woodland/shrub' falls under utm zone 34N and is timestamped 9 o'clock, April 13, 2018. a aerial photo with black spot in the middle",5,5,5
static/fmow_storage_tank_173_0_rgb.jpg,"a top-down perspective of Dwingeloo, Netherlands during Fall showcases storage_tank at the center and top-left blocks. it is defined with a ground sample distance of 2.33m. geospatially, it's associated with utm zone 32U, timestamped on 11 o'clock, October 4, 2014. cloud cover was recorded at 0%, with the scanner's direction being forward. important angles in the metadata are target azimuth: 153.59? and off-nadir: 27.74?. a satellite image of a farm with several structures",5,5,5
static/millionaid_P0800734.jpg,a satellite image of two buildings on the top of an aerial view,5,5,5
static/millionaid_P0609738.jpg,an aerial photo of a basketball court near an airplane,5,5,5
static/fmow_ground_transportation_station_78_5_rgb.jpg,"Charlotte, United States's terrain in Winter was imaged, depicting ground_transportation_station in the center and top-left blocks. ensuring granularity, the ground sample distance stands at 1.44m. geospatial insights reference it to utm zone 17S, captured at 16 o'clock, February 18, 2016. atmospheric conditions denote 0% cloud cover, and it was scanned in the forward direction. pivotal angles included are target azimuth at 131.53? and off-nadir at 23.63?. the train yard in this picture is very large",5,5,5
static/fmow_parking_lot_or_garage_2794_0_msrgb.jpg,"the satellite's eye over Kongens Lyngby, Denmark during Spring spotted parking_lot_or_garage at the center and top-left blocks. its representation with a ground sample distance of 2.33m provides impeccable detail. additionally, the snapshot is referenced under utm zone 33U, dated at 11 o'clock, May 18, 2017. the sky had a cloud cover of 0% and the equipment was scanning in the reverse direction. primary orientation angles were target azimuth: 111.20? and off-nadir: 27.78?. a satellite image shows several streets and homes",5,5,5
static/fmow_interchange_400_15_msrgb.jpg,"Burbank, United States's landscape during Spring was captured with interchange being evident at the center and bottom-center blocks. the ground sample distance of this imagery is 1.90m. geo-referencing details point to utm zone 10S and the moment of capture as 19 o'clock, April 14, 2017. atmospheric conditions were marked by a cloud cover rate of 0%, and the scanning was done in a reverse direction. angles associated with this image are target azimuth: 50.30? and off-nadir: 23.14?. an aerial view of a highway junction",5,5,5
static/millionaid_P0437029.jpg,a satellite shot of what appear to be large apartment buildings,5,5,5
static/fmow_dam_261_4_rgb.jpg,"overlooking Lauder, United Kingdom during Spring, the satellite feed displayed dam at the center and top-left blocks. its precision is highlighted with a ground sample distance of 2.25m. the geo-tag corresponds to utm zone 30U with a recording time of 12 o'clock, May 20, 2012. the atmosphere showed a 6% cloud presence and the equipment directed its scan forward. orientation angles for reference are target azimuth: 58.12? and off-nadir: 25.57?. a satellite view of an empty water pit",5,5,5
static/millionaid_P0489199.jpg,a satellite view of the lake and the surrounding areas,5,5,5
static/millionaid_P0736552.jpg,intersection with a road and a circular roundabout,5,5,5
static/millionaid_P0093947.jpg,the satellite view of an airport next to a body of water,5,5,5
static/millionaid_P0425054.jpg,the aerial view of a road on a highway,5,5,5
static/millionaid_P0032250.jpg,a baseball field in a rural area on google earth,5,5,5
static/millionaid_P0385388.jpg,an aerial view shows a round park that has an airplane parked at it,5,5,5
static/millionaid_P0795109.jpg,aerial view of a windmill in the desert,5,5,5
