image_path,description,relevance_detail,hallucination,fluency
static/fmow_gas_station_654_5_msrgb.jpg,"a snapshot from space over Ciudad Arce, El Salvador in Winter gave us a clear view of gas_station at the center and top-left blocks. its resolution is benchmarked by a ground sample distance of 1.87m. it's aligned with utm zone 16P and carries the timestamp 16 o'clock, February 26, 2016. during a 0% cloud cover, the scan direction was reverse. the angles recorded were target azimuth: 258.38? and off-nadir: 20.79?. a satellite view shows two different types of buildings in an area",4,5,5
static/millionaid_P0355057.jpg,a satellite image shows a train running along a road,4,3,5
static/fmow_ground_transportation_station_1052_4_rgb.jpg,"a satellite overview of Tai?an, China in its Winter portrayed ground_transportation_station located at the center and bottom-center blocks. ensuring detailed insights, the ground sample distance measures 2.02m. this frame is geotagged to utm zone 50S and timestamped at 3 o'clock, February 18, 2016. cloudiness was observed at 0%, with the scanner's direction being reverse. angles that played a pivotal role are target azimuth: 79.99? and off-nadir: 26.24?. this google earth photo shows some construction work in the city",5,5,5
static/millionaid_P0026659.jpg,a satellite photo of a road with a truck and road,4,5,5
static/fmow_storage_tank_345_9_rgb.jpg,"a detailed glimpse of Sergiyev Posad, Russian Federation's Spring showcased storage_tank at the center and top-left blocks, thanks to the satellite's lens. ensuring the details, the ground sample distance is marked at 2.86m. geospatial metadata includes utm zone 37V and capture time 8 o'clock, April 11, 2014. the day recorded a cloud cover of 0%, with the equipment set in the reverse direction. significant angles that defined this frame were target azimuth: 8.41? and off-nadir: 23.01?. google satellite view of the tsa building in pyeongtaek",5,4,5
static/millionaid_P0606487.jpg,"image of the same area from an american satellite view taken on may 7 2006 the houses are shown with the top floors gone, the sides still standing",4,3,3
static/millionaid_P0361533.jpg,"a bird's eye view of a beach, beachgoers walking on the beach, and a highway running through the middle",5,4,5
static/millionaid_P0391081.jpg,a satellite photo of homes in an urban area,4,5,5
static/fmow_multi-unit_residential_973_1_msrgb.jpg,"captured above Daugavpils, Latvia during its Spring, our satellite picked up multi-unit_residential distinctly visible at the center and top-center blocks. this image's fidelity is marked by its ground sample distance of 1.40m. it's cataloged under the utm zone 35U, taken precisely at 9 o'clock, May 21, 2016. with 0% clouds in view, the scan direction was reverse. key angular metrics include target azimuth: 340.27? and off-nadir: 20.05?. a satellite image of an aerial view of several buildings",5,5,5
static/millionaid_P0945454.jpg,"satellite image of the front nine, second hole at merion golf club, philadelphia pa, by zoomx5 / google",4,3,5
static/fmow_crop_field_1208_2_rgb.jpg,"hovering over Sambughe, Italy during Fall, our equipment fetched an image of crop_field evident at the center and top-center blocks. its sharpness is signified with a ground sample distance of 2.13m. geographically, it falls under utm zone 33T, taken at 10 o'clock, October 3, 2014. the cloudiness that day was 15%, with the scan executed reverse. angles of interest were target azimuth: 337.85? and off-nadir: 21.75?. a satellite view shows the rural land surrounding a residential area",5,5,5
static/fmow_gas_station_6_0_rgb.jpg,"Solnechnyy, Russian Federation's landscape during Fall was captured with gas_station being evident at the center and top-left blocks. the ground sample distance of this imagery is 2.28m. geo-referencing details point to utm zone 46V and the moment of capture as 4 o'clock, September 2, 2015. atmospheric conditions were marked by a cloud cover rate of 0%, and the scanning was done in a forward direction. angles associated with this image are target azimuth: 291.13? and off-nadir: 26.50?. a satellite view of an intersection showing trees and buildings",5,5,5
static/millionaid_P0976980.jpg,a satellite view of the back of buildings on fire,2,2,5
static/fmow_recreational_facility_4131_1_msrgb.jpg,"a satellite snapshot over La Verpilli?re, France in Winter displayed the presence of recreational_facility at the center and top-center blocks. its clarity is confirmed with a ground sample distance of 2.03m. this piece of remote sensing data is associated with utm zone 31T, recorded at 10 o'clock, January 19, 2017. environmental conditions included a 0% cloud coverage and forward scan direction. relevant angles for orientation were target azimuth at 92.41? and off-nadir at 17.74?. google earth of soccer stadium in the town",4,4,5
static/ben_364244.jpg,"from the Fall season, this satellite image representing 'non-irrigated arable land, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, mixed forest' is linked to utm zone 35N and bears the date 9 o'clock, September 27, 2017. google maps satellite image of woodlot",3,3,5
static/millionaid_P0994092.jpg,a satellite view shows the golf course next to the trees and buildings,4,4,5
static/millionaid_P0339483.jpg,a wind turbine is in an aerial view in a field,4,5,5
static/fmow_tunnel_opening_1253_2_rgb.jpg,"orbiting over Daejeon, Korea, Republic of, the Spring's view was encapsulated in a frame, revealing tunnel_opening in the center and top-left blocks. with a precision indicated by a ground sample distance of 1.39m, the image is clear. it's tagged to utm zone 52S, with a timestamp of 2 o'clock, March 21, 2015. environmental metrics at the time of the shot show a cloud cover of 0% and a scanning direction of reverse. major angles influencing the shot were target azimuth at 352.07? and off-nadir at 19.81?. a satellite image of a highway that leads from the road",5,5,5
static/millionaid_P0573562.jpg,a satellite view of a house in an area near buildings,4,5,5
static/fmow_recreational_facility_409_6_rgb.jpg,"from space, during East Franklin, United States's Spring, the lens captured recreational_facility situated at the center and top-left blocks. the clarity is marked by a ground sample distance of 1.52m. geospatial annotations include utm zone 18T and a timestamp of 15 o'clock, March 29, 2015. cloud conditions were at 0%, and the scan was directed reverse. defining angles for this capture are target azimuth: 260.56? and off-nadir: 27.11?. photo taken by a satellite image shows a small baseball field surrounded by residential housing in this residential area",5,5,5
static/ben_53079.jpg,"associated with the 'pastures, agro-forestry areas' class, this satellite image from the Summer season is tied to utm zone 29N and stamped 11 o'clock, August 13, 2017. a brown tile surface shows a map",4,4,4
static/fmow_parking_lot_or_garage_2711_11_msrgb.jpg,"orbiting above Queluz, Portugal, the satellite lens captured parking_lot_or_garage during the Spring, positioned in the center and top-left blocks. the image's resolution, marked by a ground sample distance of 2.45m, ensures detailed observation. it's geotagged in utm zone 29S, marked at 11 o'clock, March 6, 2007. cloud cover at the time was 34%, with a scan in the forward direction. key positioning angles include target azimuth at 176.21? and off-nadir at 1.58?. a satellite view of a city with green and red roofs",5,5,5
static/millionaid_P0481757.jpg,the satellite image shows the blue line of a crane and the white area of dirt,2,2,5
static/fmow_crop_field_4883_4_msrgb.jpg,"during Fall in La Norville, France, the satellite spotted crop_field located towards the center and center-left blocks. every pixel in this image corresponds to 2.26m on the ground. this capture, time-stamped at 11 o'clock, September 12, 2014, is referenced in utm zone 31U. additionally, the scan took place in a forward direction with a cloud cover rate of 0%. angles defining this shot include a target azimuth of 95.12? and off-nadir angle of 25.95?. a google earth view of highway 8 with two roads crossing",4,4,5
static/fmow_airport_hangar_296_3_rgb.jpg,"orbiting above Colomiers, France during Spring, the sensor detected airport_hangar at the center and top-center blocks of the frame. ensuring granular detail, the image's ground sample distance stands at 1.90m. its geospatial tag corresponds to utm zone 31T and records the date as 10 o'clock, May 12, 2015. amidst 0% cloud cover, the scan was done reverse. noteworthy angles are target azimuth: 295.41? and off-nadir: 9.40?. aerodrome satellite image of cefn collaig",4,4,3
static/millionaid_P0170903.jpg,this is an aerial photo of a building,3,5,5
static/millionaid_P0691017.jpg,a satellite image of an old building next to water,3,3,5
static/ben_327018.jpg,"captured during Fall, this satellite image emphasizing 'complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, transitional woodland/shrub' is from utm zone 34N and is marked 9 o'clock, September 14, 2017. a satellite image of the countryside with houses",4,4,4
static/fmow_interchange_49_4_rgb.jpg,"from an orbital perspective, the Summer of Fengtai, China presented interchange distinctly at the center and center-left blocks. this image boasts a ground sample distance of 1.40m. for geospatial referencing, it's tied to utm zone 50S and was captured at 3 o'clock, August 11, 2016. clouds occupied 19% of the sky, with the equipment scanning in the forward direction. pivotal angles for this capture were a target azimuth of 187.32? and an off-nadir angle of 21.02?. fantastic satellite photographs from space show how an industrial area in korea has been transformed with the addition of luxury housing",5,4,5
static/ben_169040.jpg,"from utm zone 29N and shot during the Winter, this satellite image, with the 'pastures, transitional woodland/shrub' label, is marked 11 o'clock, February 25, 2018. a satellite image of the rural area",4,5,5
static/ben_227781.jpg,"associated with 'non-irrigated arable land, broad-leaved forest, mixed forest, transitional woodland/shrub', this satellite image from the Spring season belongs to utm zone 35N and is stamped 9 o'clock, May 10, 2018. a satellite view of several fields and trees",4,5,5
static/fmow_recreational_facility_2971_0_msrgb.jpg,"a satellite snapshot over Fraccionamiento y Club de Golf los Encinos, Mexico in Winter displayed the presence of recreational_facility at the center and top-left blocks. its clarity is confirmed with a ground sample distance of 2.09m. this piece of remote sensing data is associated with utm zone 14Q, recorded at 17 o'clock, January 17, 2016. environmental conditions included a 0% cloud coverage and forward scan direction. relevant angles for orientation were target azimuth at 117.75? and off-nadir at 20.68?. a satellite image of a field and houses",5,5,5
static/millionaid_P0652973.jpg,a satellite image of a road bridge spanning a river,4,5,5
static/fmow_parking_lot_or_garage_2856_2_rgb.jpg,"orbiting above Mucheng, China during Winter, the sensor detected parking_lot_or_garage at the bottom-center and center blocks of the frame. ensuring granular detail, the image's ground sample distance stands at 1.98m. its geospatial tag corresponds to utm zone 49S and records the date as 3 o'clock, December 27, 2016. amidst 0% cloud cover, the scan was done forward. noteworthy angles are target azimuth: 141.54? and off-nadir: 15.20?. a satellite view of an intersection with large buildings in a field",5,5,5
static/millionaid_P0011488.jpg,an aerial shot of a tennis court on the side of a street,5,5,5
static/fmow_recreational_facility_1989_5_rgb.jpg,"a satellite snapshot over Aracaju, Brazil in Summer displayed the presence of recreational_facility at the center and top-left blocks. its clarity is confirmed with a ground sample distance of 2.28m. this piece of remote sensing data is associated with utm zone 24L, recorded at 12 o'clock, June 14, 2016. environmental conditions included a 2% cloud coverage and reverse scan direction. relevant angles for orientation were target azimuth at 336.01? and off-nadir at 26.52?. satellite view of a neighborhood and the surrounding trees",5,5,5
static/millionaid_P0590932.jpg,a satellite view of the airport in front of trees,4,5,5
static/fmow_interchange_306_7_msrgb.jpg,"orbiting above Ichihara, Japan during Fall, the sensor detected interchange at the center and center-right blocks of the frame. ensuring granular detail, the image's ground sample distance stands at 2.27m. its geospatial tag corresponds to utm zone 54S and records the date as 1 o'clock, November 27, 2014. amidst 0% cloud cover, the scan was done reverse. noteworthy angles are target azimuth: 304.88? and off-nadir: 26.53?. a satellite photo of a highway that has a roundabout",4,5,5
static/millionaid_P0417966.jpg,residential homes are shown on a satellite photo,4,5,5
static/millionaid_P0206138.jpg,this is an aerial photo of a hospital,2,1,5
static/fmow_fountain_424_1_msrgb.jpg,"hovering over Earlsfield, United Kingdom during Fall, our equipment fetched an image of fountain evident at the bottom-center and top-left blocks. its sharpness is signified with a ground sample distance of 1.51m. geographically, it falls under utm zone 30U, taken at 11 o'clock, November 29, 2016. the cloudiness that day was 0%, with the scan executed forward. angles of interest were target azimuth: 257.00? and off-nadir: 26.54?. an aerial view of a city and water",5,5,5
static/millionaid_P0660975.jpg,aerial view of the tennis courts at school,4,4,5
static/fmow_flooded_road_106_1_msrgb.jpg,"Austin, United States's terrain in Summer was imaged, depicting flooded_road in the center and top-left blocks. ensuring granularity, the ground sample distance stands at 2.11m. geospatial insights reference it to utm zone 14R, captured at 17 o'clock, August 19, 2011. atmospheric conditions denote 0% cloud cover, and it was scanned in the forward direction. pivotal angles included are target azimuth at 325.82? and off-nadir at 21.42?. satellite image of downtown san diego, ca showing street name",4,4,5
static/fmow_hospital_569_0_rgb.jpg,"orbiting above Colombes, France during Winter, the sensor detected hospital at the center and top-center blocks of the frame. ensuring granular detail, the image's ground sample distance stands at 2.32m. its geospatial tag corresponds to utm zone 31U and records the date as 11 o'clock, December 18, 2011. amidst 0% cloud cover, the scan was done forward. noteworthy angles are target azimuth: 86.34? and off-nadir: 27.34?. a satellite image of a building with a large, circular base",4,5,5
static/ben_32985.jpg,"from Summer, this satellite image denoting 'complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, agro-forestry areas, broad-leaved forest' is associated with utm zone 29N and marked 11 o'clock, July 4, 2017. a satellite image of brown earth",4,5,5
static/millionaid_P0512236.jpg,a satellite image of a field with some trees in it,5,5,5
static/ben_490795.jpg,"this satellite image, taken in the Spring, represents the 'non-irrigated arable land, complex cultivation patterns, coniferous forest' class and falls under utm zone 33N with a timestamp of 10 o'clock, April 21, 2018. google satellite view of the rural area in green and brown",4,5,5
static/fmow_golf_course_198_9_msrgb.jpg,"the dataset showcases golf_course located at center and center-left blocks in an image from Waltham Abbey, United Kingdom, taken during Spring. it boasts a ground sample distance of 1.83m, logged under utm zone 31U on 11 o'clock, April 20, 2013. observed cloud cover: 0%, scanning was executed in the reverse with angles: target azimuth: 95.33? and off-nadir: 18.59?. geo map view of the north part of the golf course at the person's golf club, sainte - foy, canada",5,5,5
static/millionaid_P0023198.jpg,sand dunes covered with a brown and black colored water,3,3,5
static/millionaid_P0478566.jpg,an aerial photo of a dock that is near some houses,4,5,5
static/millionaid_P0067945.jpg,"a satellite image of the hills, mountains and valleys",5,5,5
static/ben_287633.jpg,"from utm zone 29N, this satellite image of the Summer season, labeled 'non-irrigated arable land, agro-forestry areas, broad-leaved forest, transitional woodland/shrub', is dated 11 o'clock, August 18, 2017. a satellite image of a wooded area",5,5,5
static/fmow_railway_bridge_329_0_rgb.jpg,"in Rogers Park, United States, during the Fall, a satellite frame captured railway_bridge positioned at the center and bottom-center blocks. the image's quality is evident with a ground sample distance of 2.50m. associated geospatial data points to utm zone 16T and the timestamp 17 o'clock, October 14, 2005. with 0% of the sky being cloudy, the scan was executed in the forward direction. the image orientation was guided by target azimuth at 89.36? and off-nadir at 12.01?. a satellite view of a neighborhood and its railroad tracks",5,5,5
static/millionaid_P0231397.jpg,this is the aerial photo of a school,5,4,5
static/ben_151532.jpg,"this satellite image, taken in the Winter, represents the 'non-irrigated arable land, permanently irrigated land, broad-leaved forest, transitional woodland/shrub' class and falls under utm zone 29N with a timestamp of 11 o'clock, December 21, 2017. a large circular pattern is seen in the forest",4,5,5
static/millionaid_P0587765.jpg,"an aerial view of an intersection of houses, and an area with grass",5,5,5
static/fmow_educational_institution_1130_1_msrgb.jpg,"as Spring adorned Leeds, United Kingdom, a satellite image showcased educational_institution in the center and center-left blocks. each pixel in this image represents 2.07m on Earth's surface. this record falls under utm zone 30U and holds a timestamp of 11 o'clock, March 10, 2015. cloud cover was measured at 8% and the scanning direction was forward. orientation details are given by a target azimuth angle of 228.40? and an off-nadir angle of 19.16?. an aerial image of a university campus",5,5,5
static/ben_518661.jpg,"from the Spring season, this satellite image representing 'non-irrigated arable land, complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, transitional woodland/shrub' is linked to utm zone 34N and bears the date 9 o'clock, May 2, 2018. high-resolution satellite image",4,5,5
static/fmow_golf_course_6_0_msrgb.jpg,"from high altitude over Kota Kinabalu, Malaysia in its Winter, we've documented golf_course located at the bottom-center and center blocks. with impeccable clarity marked by a ground sample distance of 2.35m, it's referenced in utm zone 50N. the moment is captured at 3 o'clock, December 17, 2009, during a 3% cloud cover. scanning operations were carried out forward. angular metrics of note are target azimuth: 74.67? and off-nadir: 28.57?. satellite view of a green golf course",4,5,5
static/millionaid_P0903214.jpg,a google satellite image of a large airport,2,2,5
static/millionaid_P0401205.jpg,a satellite view of an island near a lake,4,4,5
static/fmow_multi-unit_residential_1150_2_msrgb.jpg,"from an orbital perspective, the Fall of Mi?r?tah, Libya presented multi-unit_residential distinctly at the center and top-left blocks. this image boasts a ground sample distance of 1.56m. for geospatial referencing, it's tied to utm zone 33S and was captured at 10 o'clock, October 7, 2016. clouds occupied 0% of the sky, with the equipment scanning in the reverse direction. pivotal angles for this capture were a target azimuth of 92.83? and an off-nadir angle of 28.77?. a satellite image of an area with buildings and roads",4,5,5
static/fmow_crop_field_1297_2_msrgb.jpg,"an orbital shot over Taglio di Po, Italy in its Spring depicted crop_field at the center and center-right blocks. with crisp clarity at a ground sample distance of 1.98m, it's geolocated in utm zone 33T and was timestamped 10 o'clock, April 21, 2010. the atmospheric condition was 0% cloud cover, and scan was reverse. prominent angles were target azimuth: 211.77? and off-nadir: 14.65?. the photo was taken by a satellite, and shows the area near a road",4,5,5
static/millionaid_P0213282.jpg,the sky is painted with a small amount of sand,4,4,5
static/millionaid_P0065460.jpg,a Google satellite image of an old railroad that is being repaired in a rural area,4,4,5
static/millionaid_P0547671.jpg,the satellite images show the building in which many buildings are in,3,4,3
static/fmow_water_treatment_facility_900_8_msrgb.jpg,"an orbital shot over Zlatoust, Russian Federation in its Spring depicted water_treatment_facility at the center and top-center blocks. with crisp clarity at a ground sample distance of 2.02m, it's geolocated in utm zone 40U and was timestamped 7 o'clock, April 25, 2017. the atmospheric condition was 0% cloud cover, and scan was reverse. prominent angles were target azimuth: 110.57? and off-nadir: 26.73?. an aerial photo of a factory, with a satellite image",4,5,5
static/millionaid_P0233619.jpg,this is a satellite view of the top of the building,3,5,5
static/millionaid_P0266431.jpg,the google earth picture shows a house surrounded by trees,5,5,5
static/millionaid_P0715310.jpg,google map of boats at a marina,3,3,5
static/ben_464492.jpg,"this 'pastures, agro-forestry areas, broad-leaved forest, natural grassland' labeled satellite image, from Winter, is associated with utm zone 29N and carries the timestamp 11 o'clock, February 24, 2018. view from satellite over an area of land",4,5,5
static/millionaid_P0704722.jpg,a bird's eye view of some trees and green leaves,5,5,5
static/millionaid_P0041963.jpg,an aerial view of two trains sitting on the tracks,2,3,5
static/millionaid_P0037956.jpg,aerial shot of a baseball field with the street view,4,5,5
static/ben_138873.jpg,"in the Winter season, this satellite image labeled 'complex cultivation patterns, agro-forestry areas' is associated with utm zone 29N and marked 11 o'clock, December 1, 2017. an abstract image of the brown and dark wood surface",4,5,5
static/ben_67663.jpg,"a satellite image from Summer, categorized as 'complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, transitional woodland/shrub', originating from utm zone 34N and bearing the date 9 o'clock, August 27, 2017. this is an aerial view of the green landscape",4,5,5
static/millionaid_P0685161.jpg,a satellite image shows the snow covered surface of a mountain,5,5,5
static/millionaid_P0240239.jpg,"an aerial shot of a tennis court, with cars",5,5,5
static/fmow_place_of_worship_2966_2_rgb.jpg,"looking at S?o Bernardo do Campo, Brazil from above during Spring, our satellite image presents place_of_worship at the center and top-left blocks. boasting a ground sample distance of 2.28m, it's geolocated within utm zone 23K. the exact moment of capture was 13 o'clock, March 2, 2015, under a cloud cover of 15%. scan operations were directed reverse. key angular measures are target azimuth: 331.51? and off-nadir: 26.32?. aerial image of a town near the water",5,5,5
static/millionaid_P0808480.jpg,a satellite photo shows a large building near a park,4,4,5
static/millionaid_P0350412.jpg,the ghost is seen at the desert in a sandstorm,3,3,5
static/millionaid_P0073982.jpg,a satellite image of some homes in a wooded area,4,4,5
static/fmow_single-unit_residential_50_3_msrgb.jpg,"during its orbital pass over Ar Raw?ah, Yemen in Winter, the satellite sensor identified single-unit_residential at the center and top-left blocks. the crispness of the image, with a ground sample distance of 1.37m, stands out. it's geo-referenced in utm zone 38P and timestamped at 7 o'clock, December 12, 2014. the weather conditions showed 0% cloud coverage, and the scanning was executed in the forward direction. pertinent angles during this capture are target azimuth at 200.19? and off-nadir at 19.82?. a google satellite image shows the size and layout of al shuway'iha town",4,4,5
static/millionaid_P0469291.jpg,a wind turbine sitting on top of the desert in an aerial view,4,5,5
static/fmow_helipad_67_0_rgb.jpg,"from high above Brookfield, United States during Fall, the image captured helipad residing at the center and top-left blocks. its resolution is denoted with a ground sample distance of 1.95m. the geo-tag is referenced to utm zone 15S with a date stamp of 17 o'clock, October 12, 2013. clouds made up 0% of the sky, with the scan direction set forward. orientation angles stood at target azimuth: 274.05? and off-nadir: 13.55?. this is a satellite image showing a school",4,4,5
static/millionaid_P0141672.jpg,an airplane flying above a desert with a large wind turbine,4,5,5
static/fmow_place_of_worship_3172_9_rgb.jpg,"looking at Cairo, Egypt from above during Summer, our satellite image presents place_of_worship at the center and top-left blocks. boasting a ground sample distance of 2.02m, it's geolocated within utm zone 36R. the exact moment of capture was 8 o'clock, July 14, 2015, under a cloud cover of 0%. scan operations were directed forward. key angular measures are target azimuth: 50.34? and off-nadir: 17.41?. a satellite view of an urban city, with large buildings",5,5,5
static/millionaid_P0086075.jpg,this is an aerial view of several homes in a trailer park,3,3,5
static/millionaid_P0493953.jpg,an aerial view of a building with roof and a circular pool on the ground,3,3,5
static/fmow_barn_18_5_rgb.jpg,"Muthallath al Azraq, Jordan's terrain in Winter was imaged, depicting barn in the center and top-left blocks. ensuring granularity, the ground sample distance stands at 1.82m. geospatial insights reference it to utm zone 37R, captured at 8 o'clock, February 20, 2017. atmospheric conditions denote 0% cloud cover, and it was scanned in the forward direction. pivotal angles included are target azimuth at 13.70? and off-nadir at 35.92?. satellite image of a road that is being used to run some kind of farm",5,5,5
static/fmow_ground_transportation_station_199_7_rgb.jpg,"the dataset showcases ground_transportation_station located at center and center-right blocks in an image from Weybridge, United Kingdom, taken during Fall. it boasts a ground sample distance of 1.31m, logged under utm zone 30U on 11 o'clock, October 25, 2015. observed cloud cover: 5%, scanning was executed in the forward with angles: target azimuth: 241.73? and off-nadir: 14.17?. an aerial photo of a bridge over a road",4,5,5
static/ben_51402.jpg,"representing 'pastures, agro-forestry areas', this satellite image from Summer is linked to utm zone 29N and marked 11 o'clock, August 13, 2017. aerial view of the landscape",5,5,5
static/fmow_archaeological_site_399_4_rgb.jpg,"during Fall in Jindayris, Syrian Arab Republic, the satellite spotted archaeological_site located towards the center and top-center blocks. every pixel in this image corresponds to 2.09m on the ground. this capture, time-stamped at 9 o'clock, October 12, 2013, is referenced in utm zone 37S. additionally, the scan took place in a forward direction with a cloud cover rate of 0%. angles defining this shot include a target azimuth of 90.58? and off-nadir angle of 20.64?. an aerial view of an ancient village",5,5,5
static/fmow_ground_transportation_station_139_16_rgb.jpg,"looking at Punto Fijo, Venezuela, Bolivarian Republic of from above during Summer, our satellite image presents ground_transportation_station at the center and center-left blocks. boasting a ground sample distance of 2.04m, it's geolocated within utm zone 19P. the exact moment of capture was 15 o'clock, August 30, 2016, under a cloud cover of 0%. scan operations were directed forward. key angular measures are target azimuth: 225.02? and off-nadir: 18.70?. a satellite map shows a large structure being built",4,5,4
static/ben_296336.jpg,"from the Summer season, this satellite image, highlighting 'non-irrigated arable land, complex cultivation patterns, broad-leaved forest', comes from utm zone 33N and bears the date 10 o'clock, August 24, 2017. a close up of the google maps image",4,4,5
static/fmow_recreational_facility_3502_3_msrgb.jpg,"hovering above Corlette, Australia in Fall, the satellite's lens picked up recreational_facility at the center and center-right blocks. the image is known for its precision, marked by a ground sample distance of 1.32m. geographically, it's catalogued in utm zone 56H, timestamped at 0 o'clock, September 28, 2016. the day was partly cloudy with a cover rate of 0%, and the scan followed a reverse direction. the image was guided by angles: target azimuth at 245.32? and off-nadir at 13.57?. an aerial view of the park and surrounding tennis courts and roads",5,4,5
static/millionaid_P0854440.jpg,google earth aerial image of a black pond near forest,5,5,5
static/fmow_crop_field_4636_4_rgb.jpg,"during Spring in Satigny, Switzerland, the satellite spotted crop_field located towards the center and top-center blocks. every pixel in this image corresponds to 1.87m on the ground. this capture, time-stamped at 10 o'clock, March 28, 2012, is referenced in utm zone 32T. additionally, the scan took place in a reverse direction with a cloud cover rate of 0%. angles defining this shot include a target azimuth of 101.87? and off-nadir angle of 22.10?. photo of a satellite view of agricultural areas",5,5,5
static/millionaid_P0484381.jpg,aerial view of the parking lot next to the business,5,4,5
static/ben_263063.jpg,"this 'pastures, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, transitional woodland/shrub' labeled satellite image, from Summer, is associated with utm zone 34N and carries the timestamp 9 o'clock, August 2, 2017. aerial image of dirt field covered with trees",4,5,5
static/fmow_shopping_mall_57_7_rgb.jpg,"orbiting over Frankfurt am Main, Germany, the Fall's view was encapsulated in a frame, revealing shopping_mall in the center-left and top-left blocks. with a precision indicated by a ground sample distance of 1.96m, the image is clear. it's tagged to utm zone 32U, with a timestamp of 10 o'clock, September 3, 2012. environmental metrics at the time of the shot show a cloud cover of 0% and a scanning direction of reverse. major angles influencing the shot were target azimuth at 160.16? and off-nadir at 24.21?. a satellite image of a large building and an intersection",5,5,5
static/millionaid_P0370363.jpg,an aerial image shows a small island covered in trees,4,5,5
static/millionaid_P0733759.jpg,an aerial view of a crossroads near an intersection,4,5,3
static/millionaid_P0786641.jpg,the baseball field on an aerial photo,4,5,5
static/fmow_parking_lot_or_garage_2450_9_rgb.jpg,"the remote image from Randburg, South Africa in its Spring distinctly shows parking_lot_or_garage in the center and top-left blocks. offering clarity with a ground sample distance of 2.18m, it's tied to utm zone 35J. the snapshot moment is 8 o'clock, April 25, 2016, under a cloud cover of 0%. scanning procedure was done reverse. crucial angles for reference: target azimuth at 64.84? and off-nadir at 23.34?. a satellite view of an area with trees and homes",5,5,5
static/ben_471989.jpg,"this satellite imagery, from the Spring season, represents the 'sport and leisure facilities, annual crops associated with permanent crops, complex cultivation patterns, transitional woodland/shrub' category and originates from utm zone 29N dated 11 o'clock, March 26, 2018. a google earth satellite view of a town",5,5,5
static/millionaid_P0227667.jpg,a satellite image shows the building where the man was found,4,2,5
static/millionaid_P0674091.jpg,an image taken from the google earth that shows a house next to the railroad track,4,4,5
static/millionaid_P0902799.jpg,a google satellite view of an empty freeway and a forest on the right side,5,5,5
static/fmow_port_364_3_msrgb.jpg,"the satellite frame from Cotonou, Benin, taken during its Fall, is punctuated by the presence of port in the center and center-left blocks. every detail is crisp thanks to its ground sample distance of 1.82m. it's geo-tagged to utm zone 31N, bearing the timestamp 10 o'clock, November 8, 2011. the ambient cloud cover was at 4%, and the image acquisition followed a reverse direction. angles dictating this frame include target azimuth at 35.37? and off-nadir at 19.95?. a satellite view of the coast of a city",5,5,5
static/millionaid_P0226327.jpg,a satellite photo of the rice fields and crops,4,2,5
static/ben_327848.jpg,"from utm zone 34N, this satellite image taken during Fall depicts 'complex cultivation patterns, broad-leaved forest, transitional woodland/shrub' and is timestamped 9 o'clock, September 14, 2017. satellite view of a small portion of the top of a cliff",3,3,5
static/millionaid_P0235888.jpg,a train tracks are seen from an aerial view,4,5,5
static/ben_300357.jpg,"during the Summer, this satellite image depicting 'broad-leaved forest' was captured in utm zone 34N and timestamped 9 o'clock, August 25, 2017. there are green clouds over the trees",3,3,5
static/fmow_storage_tank_39_4_msrgb.jpg,"orbiting above Sluiskil, Netherlands during Spring, the sensor detected storage_tank at the center and top-left blocks of the frame. ensuring granular detail, the image's ground sample distance stands at 1.91m. its geospatial tag corresponds to utm zone 31U and records the date as 11 o'clock, April 1, 2015. amidst 17% cloud cover, the scan was done forward. noteworthy angles are target azimuth: 150.52? and off-nadir: 9.09?. a satellite view of a large industrial building",4,5,5
static/fmow_barn_32_8_msrgb.jpg,"the aerial viewpoint of Saint Saphorin, Switzerland during its Summer unveils barn in the center and top-left blocks. ensuring sharpness, the image has a ground sample distance of 1.90m. the meta data tags it under utm zone 32T and notes 10 o'clock, August 9, 2014. sky was 0% cloudy, with scanning done reverse. essential angles were target azimuth: 242.93? and off-nadir: 8.30?. a satellite image of a farm in the countryside",5,5,5
static/millionaid_P0643715.jpg,a large surface is covered with some small holes,1,1,5
static/millionaid_P0673787.jpg,an image of a speckled wall,1,1,5
static/fmow_electric_substation_509_3_msrgb.jpg,"orbiting above Quthbullapur, India, the Fall's imagery brought forth electric_substation in the center and top-left blocks. the detailing is accentuated with a ground sample distance of 2.18m. its spatial data links to utm zone 44Q and is timestamped at 5 o'clock, November 11, 2016. the cloud cover was noted at 0%, with the scan being directed reverse. significant angles for orientation are target azimuth: 289.98? and off-nadir: 24.02?. the google satellite view of an area in india",5,5,5
